Entity,Code,Day,Baseline expected deaths,Reported deaths
Mexico,MEX,2023-07-23,14959.8,14407
Mexico,MEX,2023-07-30,15016,13610
Mexico,MEX,2023-08-06,15091.4,15576
Mexico,MEX,2023-08-13,14815.2,14439
Mexico,MEX,2023-08-20,14874.6,13730
Mexico,MEX,2023-08-27,14700.2,13422
Mexico,MEX,2023-09-03,14636.2,13831
Mexico,MEX,2023-09-10,14757.2,13750
Mexico,MEX,2023-09-17,14943.8,14045
Mexico,MEX,2023-09-24,15102.8,14456
Mexico,MEX,2023-10-01,14830,17340
Mexico,MEX,2023-10-08,15146.4,13430
Mexico,MEX,2023-10-15,15131.4,13296
Mexico,MEX,2023-10-22,15205.4,13524
Mexico,MEX,2023-10-29,15269.4,13908
Mexico,MEX,2023-11-05,15503,14156
Mexico,MEX,2023-11-12,15513.8,14518
Mexico,MEX,2023-11-19,15691.8,14209
Mexico,MEX,2023-11-26,16231.4,14587
Mexico,MEX,2023-12-03,16061.2,15583
Mexico,MEX,2023-12-10,16156.2,14990
Mexico,MEX,2023-12-17,16811.4,15818
Mexico,MEX,2023-12-24,16845.2,
Mexico,MEX,2023-12-31,17712.6,
Moldova,MDA,2020-01-31,3793.5,3477
Moldova,MDA,2020-02-29,3131.3,3098
Moldova,MDA,2020-03-31,3199.3,2708
Moldova,MDA,2020-04-30,2909.5,2275
Moldova,MDA,2020-05-31,3011.5,3873
Moldova,MDA,2020-06-30,2769.7,3339
Moldova,MDA,2020-07-31,2570.1,3355
Moldova,MDA,2020-08-31,2475.1,2707
Moldova,MDA,2020-09-30,2633.3,3467
Moldova,MDA,2020-10-31,2961.3,3829
Moldova,MDA,2020-11-30,3068.5,3736
Moldova,MDA,2020-12-31,3051.3,4852
Moldova,MDA,2021-01-31,3731.1,4128
Moldova,MDA,2021-02-28,3068.9,3691
Moldova,MDA,2021-03-31,3136.9,4908
Moldova,MDA,2021-04-30,2847.1,4345
Moldova,MDA,2021-05-31,2949.1,3378
Moldova,MDA,2021-06-30,2707.3,3024
Moldova,MDA,2021-07-31,2507.7,2946
Moldova,MDA,2021-08-31,2412.7,2499
Moldova,MDA,2021-09-30,2570.9,3574
Moldova,MDA,2021-10-31,2898.9,4764
Moldova,MDA,2021-11-30,3006.1,4713
Moldova,MDA,2021-12-31,2988.9,3416
Moldova,MDA,2022-01-31,3668.7,3906
Moldova,MDA,2022-02-28,3006.5,3786
Moldova,MDA,2022-03-31,3074.5,3320
Moldova,MDA,2022-04-30,2784.7,2932
Moldova,MDA,2022-05-31,2886.7,2769
Moldova,MDA,2022-06-30,2644.9,2543
Moldova,MDA,2022-07-31,2445.3,2693
Moldova,MDA,2022-08-31,2350.3,2665
Moldova,MDA,2022-09-30,2508.5,2556
Moldova,MDA,2022-10-31,2836.5,2898
Moldova,MDA,2022-11-30,2943.7,2854
Moldova,MDA,2022-12-31,2926.5,3235
Moldova,MDA,2023-01-31,3606.3,3436
Moldova,MDA,2023-02-28,2944.1,2836
Moldova,MDA,2023-03-31,3012.1,3079
Moldova,MDA,2023-04-30,2722.3,2865
Moldova,MDA,2023-05-31,2824.3,2813
Moldova,MDA,2023-06-30,2582.5,2486
Moldova,MDA,2023-07-31,2382.9,2500
Moldova,MDA,2023-08-31,2287.9,2631
Moldova,MDA,2023-09-30,2446.1,2442
Moldova,MDA,2023-10-31,2774.1,2760
Moldova,MDA,2023-11-30,2881.3,2861
Moldova,MDA,2023-12-31,2864.1,3072
Monaco,MCO,2020-01-31,50.1,46
Monaco,MCO,2020-02-29,43.3,36
Monaco,MCO,2020-03-31,41.9,54
Monaco,MCO,2020-04-30,39.9,46
Monaco,MCO,2020-05-31,37.3,38
Monaco,MCO,2020-06-30,35.9,40
Monaco,MCO,2020-07-31,40.1,38
Monaco,MCO,2020-08-31,36.1,44
Monaco,MCO,2020-09-30,38.3,45
Monaco,MCO,2020-10-31,42.3,50
Monaco,MCO,2020-11-30,49.5,43
Monaco,MCO,2020-12-31,40.7,54
Monaco,MCO,2021-01-31,49.2,67
Monaco,MCO,2021-02-28,42.4,71
Monaco,MCO,2021-03-31,41,66
Monaco,MCO,2021-04-30,39,40
Monaco,MCO,2021-05-31,36.4,59
Monaco,MCO,2021-06-30,35,27
Monaco,MCO,2021-07-31,39.2,41
Monaco,MCO,2021-08-31,35.2,46
Monaco,MCO,2021-09-30,37.4,46
Monaco,MCO,2021-10-31,41.4,50
Monaco,MCO,2021-11-30,48.6,36
Monaco,MCO,2021-12-31,39.8,58
Monaco,MCO,2022-01-31,48.3,53
Monaco,MCO,2022-02-28,41.5,34
Monaco,MCO,2022-03-31,40.1,50
Monaco,MCO,2022-04-30,38.1,49
Monaco,MCO,2022-05-31,35.5,42
Monaco,MCO,2022-06-30,34.1,40
Monaco,MCO,2022-07-31,38.3,42
Monaco,MCO,2022-08-31,34.3,40
Monaco,MCO,2022-09-30,36.5,47
Monaco,MCO,2022-10-31,40.5,47
Monaco,MCO,2022-11-30,47.7,38
Monaco,MCO,2022-12-31,38.9,46
Monaco,MCO,2023-01-31,47.4,
Monaco,MCO,2023-02-28,40.6,
Monaco,MCO,2023-03-31,39.2,
Monaco,MCO,2023-04-30,37.2,
Monaco,MCO,2023-05-31,34.6,
Monaco,MCO,2023-06-30,33.2,
Monaco,MCO,2023-07-31,37.4,
Monaco,MCO,2023-08-31,33.4,
Monaco,MCO,2023-09-30,35.6,
Monaco,MCO,2023-10-31,39.6,
Monaco,MCO,2023-11-30,46.8,
Monaco,MCO,2023-12-31,38,
Mongolia,MNG,2020-01-31,1484.9,1366
Mongolia,MNG,2020-02-29,1371.1,1298
Mongolia,MNG,2020-03-31,1508.1,1292
Mongolia,MNG,2020-04-30,1415.3,1310
Mongolia,MNG,2020-05-31,1490.9,1288
Mongolia,MNG,2020-06-30,1398.7,1306
Mongolia,MNG,2020-07-31,1446.5,1402
Mongolia,MNG,2020-08-31,1436.9,1331
Mongolia,MNG,2020-09-30,1458.9,1405
Mongolia,MNG,2020-10-31,1467.1,1427
Mongolia,MNG,2020-11-30,1382.5,1278
Mongolia,MNG,2020-12-31,1563.3,1219
Mongolia,MNG,2021-01-31,1508.3,1151
Mongolia,MNG,2021-02-28,1394.5,1237
Mongolia,MNG,2021-03-31,1531.5,1381
Mongolia,MNG,2021-04-30,1438.7,1484
Mongolia,MNG,2021-05-31,1514.3,1403
Mongolia,MNG,2021-06-30,1422.1,1715
Mongolia,MNG,2021-07-31,1469.9,1819
Mongolia,MNG,2021-08-31,1460.3,1678
Mongolia,MNG,2021-09-30,1482.3,2026
Mongolia,MNG,2021-10-31,1490.5,2302
Mongolia,MNG,2021-11-30,1405.9,1950
Mongolia,MNG,2021-12-31,1586.7,1785
Mongolia,MNG,2022-01-31,1531.8,1345
Mongolia,MNG,2022-02-28,1418,1487
Mongolia,MNG,2022-03-31,1555,1496
Mongolia,MNG,2022-04-30,1462.2,1558
Mongolia,MNG,2022-05-31,1537.8,1506
Mongolia,MNG,2022-06-30,1445.6,1424
Mongolia,MNG,2022-07-31,1493.4,1438
Mongolia,MNG,2022-08-31,1483.8,1609
Mongolia,MNG,2022-09-30,1505.8,1490
Mongolia,MNG,2022-10-31,1514,1485
Mongolia,MNG,2022-11-30,1429.4,1472
Mongolia,MNG,2022-12-31,1610.2,1671
Mongolia,MNG,2023-01-31,1555.2,1430
Mongolia,MNG,2023-02-28,1441.4,1336
Mongolia,MNG,2023-03-31,1578.4,1587
Mongolia,MNG,2023-04-30,1485.6,1344
Mongolia,MNG,2023-05-31,1561.2,1323
Mongolia,MNG,2023-06-30,1469,1593
Mongolia,MNG,2023-07-31,1516.8,1519
Mongolia,MNG,2023-08-31,1507.2,1442
Mongolia,MNG,2023-09-30,1529.2,1347
Mongolia,MNG,2023-10-31,1537.4,1325
Mongolia,MNG,2023-11-30,1452.8,1596
Mongolia,MNG,2023-12-31,1633.6,1691
Montenegro,MNE,2020-01-05,154.2,86
Montenegro,MNE,2020-01-12,153.4,118
Montenegro,MNE,2020-01-19,154.8,145
Montenegro,MNE,2020-01-26,147,133
Montenegro,MNE,2020-02-02,150.2,139
Montenegro,MNE,2020-02-09,136.2,150
Montenegro,MNE,2020-02-16,131,130
Montenegro,MNE,2020-02-23,149.4,142
Montenegro,MNE,2020-03-01,144.4,119
Montenegro,MNE,2020-03-08,142,141
Montenegro,MNE,2020-03-15,123.6,113
Montenegro,MNE,2020-03-22,134.4,126
Montenegro,MNE,2020-03-29,120,150
Montenegro,MNE,2020-04-05,139.4,118
Montenegro,MNE,2020-04-12,122.2,122
Montenegro,MNE,2020-04-19,120.6,113
Montenegro,MNE,2020-04-26,127.2,101
Montenegro,MNE,2020-05-03,124,112
Montenegro,MNE,2020-05-10,112.6,95
Montenegro,MNE,2020-05-17,113.2,115
Montenegro,MNE,2020-05-24,114.2,113
Montenegro,MNE,2020-05-31,113.2,115
Montenegro,MNE,2020-06-07,124.6,112
Montenegro,MNE,2020-06-14,124.8,113
Montenegro,MNE,2020-06-21,118.2,101
Montenegro,MNE,2020-06-28,121.8,115
Montenegro,MNE,2020-07-05,114.2,154
Montenegro,MNE,2020-07-12,117.2,137
Montenegro,MNE,2020-07-19,116.4,146
Montenegro,MNE,2020-07-26,132.8,156
Montenegro,MNE,2020-08-02,122.6,151
Montenegro,MNE,2020-08-09,126,130
Montenegro,MNE,2020-08-16,112.2,112
Montenegro,MNE,2020-08-23,113.2,137
Montenegro,MNE,2020-08-30,108.6,138
Montenegro,MNE,2020-09-06,123,148
Montenegro,MNE,2020-09-13,111.6,123
Montenegro,MNE,2020-09-20,117.2,131
Montenegro,MNE,2020-09-27,117,154
Montenegro,MNE,2020-10-04,129,149
Montenegro,MNE,2020-10-11,120,147
Montenegro,MNE,2020-10-18,119.4,159
Montenegro,MNE,2020-10-25,120.8,183
Montenegro,MNE,2020-11-01,123,176
Montenegro,MNE,2020-11-08,124.6,173
Montenegro,MNE,2020-11-15,127.8,163
Montenegro,MNE,2020-11-22,126.8,197
Montenegro,MNE,2020-11-29,124.2,168
Montenegro,MNE,2020-12-06,129.2,166
Montenegro,MNE,2020-12-13,140.4,163
Montenegro,MNE,2020-12-20,152,194
Montenegro,MNE,2020-12-27,142.2,192
Montenegro,MNE,2021-01-03,142.2,166
Montenegro,MNE,2021-01-10,155.3,200
Montenegro,MNE,2021-01-17,154.5,179
Montenegro,MNE,2021-01-24,155.9,194
Montenegro,MNE,2021-01-31,148.1,173
Montenegro,MNE,2021-02-07,151.3,203
Montenegro,MNE,2021-02-14,137.3,205
Montenegro,MNE,2021-02-21,132.1,211
Montenegro,MNE,2021-02-28,150.5,220
Montenegro,MNE,2021-03-07,145.5,221
Montenegro,MNE,2021-03-14,143.1,212
Montenegro,MNE,2021-03-21,124.7,232
Montenegro,MNE,2021-03-28,135.5,184
Montenegro,MNE,2021-04-04,121.1,222
Montenegro,MNE,2021-04-11,140.5,197
Montenegro,MNE,2021-04-18,123.3,187
Montenegro,MNE,2021-04-25,121.7,193
Montenegro,MNE,2021-05-02,128.3,189
Montenegro,MNE,2021-05-09,125.1,155
Montenegro,MNE,2021-05-16,113.7,166
Montenegro,MNE,2021-05-23,114.3,156
Montenegro,MNE,2021-05-30,115.3,111
Montenegro,MNE,2021-06-06,114.3,144
Montenegro,MNE,2021-06-13,125.7,96
Montenegro,MNE,2021-06-20,125.9,138
Montenegro,MNE,2021-06-27,119.3,125
Montenegro,MNE,2021-07-04,122.9,132
Montenegro,MNE,2021-07-11,115.3,137
Montenegro,MNE,2021-07-18,118.3,116
Montenegro,MNE,2021-07-25,117.5,132
Montenegro,MNE,2021-08-01,133.9,147
Montenegro,MNE,2021-08-08,123.7,136
Montenegro,MNE,2021-08-15,127.1,182
Montenegro,MNE,2021-08-22,113.3,167
Montenegro,MNE,2021-08-29,114.3,181
Montenegro,MNE,2021-09-05,109.7,168
Montenegro,MNE,2021-09-12,124.1,178
Montenegro,MNE,2021-09-19,112.7,193
Montenegro,MNE,2021-09-26,118.3,187
Montenegro,MNE,2021-10-03,118.1,187
Montenegro,MNE,2021-10-10,130.1,173
Montenegro,MNE,2021-10-17,121.1,199
Montenegro,MNE,2021-10-24,120.5,169
Montenegro,MNE,2021-10-31,121.9,193
Montenegro,MNE,2021-11-07,124.1,201
Montenegro,MNE,2021-11-14,125.7,178
Montenegro,MNE,2021-11-21,128.9,199
Montenegro,MNE,2021-11-28,127.9,183
Montenegro,MNE,2021-12-05,125.3,202
Montenegro,MNE,2021-12-12,130.3,165
Montenegro,MNE,2021-12-19,141.5,173
Montenegro,MNE,2021-12-26,153.1,154
Montenegro,MNE,2022-01-02,143.3,170
Montenegro,MNE,2022-01-09,156.4,188
Montenegro,MNE,2022-01-16,155.6,221
Montenegro,MNE,2022-01-23,157,236
Montenegro,MNE,2022-01-30,149.2,261
Montenegro,MNE,2022-02-06,152.4,228
Montenegro,MNE,2022-02-13,138.4,177
Montenegro,MNE,2022-02-20,133.2,170
Montenegro,MNE,2022-02-27,151.6,164
Montenegro,MNE,2022-03-06,146.6,130
Montenegro,MNE,2022-03-13,144.2,130
Montenegro,MNE,2022-03-20,125.8,129
Montenegro,MNE,2022-03-27,136.6,130
Montenegro,MNE,2022-04-03,122.2,127
Montenegro,MNE,2022-04-10,141.6,130
Montenegro,MNE,2022-04-17,124.4,109
Montenegro,MNE,2022-04-24,122.8,130
Montenegro,MNE,2022-05-01,129.4,112
Montenegro,MNE,2022-05-08,126.2,115
Montenegro,MNE,2022-05-15,114.8,127
Montenegro,MNE,2022-05-22,115.4,129
Montenegro,MNE,2022-05-29,116.4,142
Montenegro,MNE,2022-06-05,115.4,127
Montenegro,MNE,2022-06-12,126.8,123
Montenegro,MNE,2022-06-19,127,
Montenegro,MNE,2022-06-26,120.4,108
Montenegro,MNE,2022-07-03,124,116
Montenegro,MNE,2022-07-10,116.4,135
Montenegro,MNE,2022-07-17,119.4,128
Montenegro,MNE,2022-07-24,118.6,127
Montenegro,MNE,2022-07-31,135,143
Montenegro,MNE,2022-08-07,124.8,139
Montenegro,MNE,2022-08-14,128.2,125
Montenegro,MNE,2022-08-21,114.4,121
Montenegro,MNE,2022-08-28,115.4,115
Montenegro,MNE,2022-09-04,110.8,133
Montenegro,MNE,2022-09-11,125.2,113
Montenegro,MNE,2022-09-18,113.8,109
Montenegro,MNE,2022-09-25,119.4,113
Montenegro,MNE,2022-10-02,119.2,124
Montenegro,MNE,2022-10-09,131.2,112
Montenegro,MNE,2022-10-16,122.2,118
Montenegro,MNE,2022-10-23,121.6,112
Montenegro,MNE,2022-10-30,123,125
Montenegro,MNE,2022-11-06,125.2,114
Montenegro,MNE,2022-11-13,126.8,110
Montenegro,MNE,2022-11-20,130,127
Montenegro,MNE,2022-11-27,129,107
Montenegro,MNE,2022-12-04,126.4,115
Montenegro,MNE,2022-12-11,131.4,130
Montenegro,MNE,2022-12-18,142.6,115
Montenegro,MNE,2022-12-25,154.2,138
Montenegro,MNE,2023-01-01,144.4,132
Montenegro,MNE,2023-01-08,157.5,138
Montenegro,MNE,2023-01-15,156.7,150
Montenegro,MNE,2023-01-22,158.1,142
Montenegro,MNE,2023-01-29,150.3,146
Montenegro,MNE,2023-02-05,153.5,118
Montenegro,MNE,2023-02-12,139.5,134
Montenegro,MNE,2023-02-19,134.3,145
